"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42"
0.539745218114729,0.0198524795982423,0.041025641025641,0.564596115139317,0.454887824396166,0.525830332504238,0.460669077757685,0.65630747808281,0.326162493612673,0.666121483754438,0.830347728158273,0.674666266027296,0.743659808161693,0.320590780164795,0.47162689886402,0.337699802442528,0.384633911368016,0.702080327080327,0.290658102720174,0.436731104144897,0.596241775398684,0.341278698121826,0.649329501915709,0.476223024348644,0.835443827813014,0.775213719166288,0.746187363834423,0,0.880952380952381,0.839303385120118,0.350102880658436,0.696969696969697,0.220627325890484,0.675004571877611,0.525635813344175,0.656320624676796,0.632061607900627,0.387115839243499,0.551449549591786,0.284617381200119,0.538905713660812,0
0.56915727665329,0.481072240429585,0.507142857142857,0.462007678969531,0.504191755620599,0.406446859536235,0.595261278805582,0.430405493573433,0.330374649859944,0.782740298304277,0.430000037639192,0.610568380825091,0.415785843957789,0.386795522867233,0.385344667039136,0.382523767991757,0.361624607076457,0.551580086580086,0.362118048118797,0.344607594330588,0.42076800232288,0.514529737959489,0.712005108556833,0.635557218908969,0.445071002606709,0.503100607491649,0.352469135802469,0,0.131944444444444,0.599852949653746,0.242820512820513,0.267444856730571,0.242672941536578,0.495366415334548,0.626257552228426,0.45196964514423,0.619909692771761,0.125,0.495277969615841,0.531668174503129,0.546769539971889,0
0.518003180198302,0.121280602636535,0.293840579710145,0.395362903225806,0.541149849653233,0.285542052469136,0.278903629773883,0.490080428240999,0.327128857850867,0.288760550249239,0.682127199980369,0.498249932636608,0.494297021631874,0.388905561487743,0.487080333401263,0.360974741517634,0.323588888888889,0.420844424726412,0.296545760345265,0.410528233151184,0.445369142351901,0.314820068765693,0.313469257434775,0.597375317210692,0.632299741602067,0.549772023173998,0.395061728395062,0.708333333333333,0.120454545454546,0.32936462037156,0.140151515151515,0,0.265909090909091,0.588981190766905,0.32473544973545,0.776008631374361,0.543772796537073,0.269960624710476,0.531947735711351,0.74152792102549,0.50360902647488,0
0.217508417508417,0,0,0.166666666666667,0.289378458918689,1,0,0.684713520516688,0.364623188405797,0.40195937667509,0.356579402620425,0.301638981544071,0.332282696505612,0.272589463961145,0.18972602739726,0.139953171562367,0.542692165558019,0.256944444444444,0.15,0.181837944664032,0.178947368421053,0.313806835756264,0,0.632508532423208,0.342781007751938,0.244564402459139,0.111111111111111,0,0.0555555555555555,0.123962483399735,0.111111111111111,0,0.372474747474747,0.35199122220195,0.552128427128427,0.321009397184147,0.275741752078523,0.561111111111111,0.390741901319497,0.742107811901167,0.158241758241758,0
0.44948965755209,0.574926762921113,1,0.752286135693215,0.518667833648315,0.516691033138402,0.881856540084388,0.916780115970399,0.181602564102564,0.630844961529093,0.690114459743818,0.730872302587834,0.605599806153387,0.520128824476651,0.417415878741506,0.517926124879726,0.335688405797102,0.151882975412387,0.460651629072681,0.434146984188952,0.450332720427283,0.652510062554221,0.507662835249042,0.905281637683515,0.603616393570423,0.462344481442591,0.0714840714840713,1,0.125,0.689115913367514,0.0555555555555555,0.852813852813853,0.662878787878788,0.724074074074074,0.519128248294915,0.593903467050595,0.684131468024351,0.359848484848485,0.731535799773633,0.857521559917562,0.298804290947148,0
0.679239683760929,1,0.479166666666667,0.655899289528464,0.609095089365413,0.786592907418651,1,0.234796069970523,0.332921851339785,0.646679777537288,0.776747082867241,0.717503369337189,0.722881698847348,0.393026289482891,0.50326202998198,0.430784383211891,0.405249778956676,0.427137541267976,0.528078874538745,0.521129696345857,0.604023791380916,0.551801378226334,0.849101090480401,1,0.44956681878803,0.790018086453247,0.711111111111111,0,0.75,0.59246839240171,0.398611111111111,0.103896103896104,0.779040404040404,0.496125929274663,0.542906278371395,0.737971116727223,0.641989919947774,0.5,0.478218617150029,0.85783746237555,0.671809640994983,0
0.663028267300429,0.369621762850182,0.223809523809524,0.733538428324697,0.521233344338161,0.382989268218296,0.181918073136428,0.392675244982937,0.359803325758777,0.766101612347234,0.89689961241269,0.687714064108175,0.67852125407061,0.474395699786325,0.555359111842204,0.361105926194011,0.460990167142664,0.29700750163079,0.345657646318439,0.665991207034372,0.624942129629629,0.592272884927642,0.628724989357173,0.816602586956873,0.747445384073291,0.584928229665072,0.101010101010101,0,0.718253968253968,0.660106664050001,0.366666666666667,0.0692640692640693,0.417152292152292,0.26774876875548,0.599428964313358,0.933104405015864,0.585842800982602,0.278623188405797,0.418993901628637,0.791951197550874,0.441092303753594,0
0.375741565909249,0,0.52,0.427199258081611,0.381442220144579,0.0987654320987653,0.151898734177215,0.09061707523246,0.134068627450981,0.433256438726804,0.579641402798002,0.649754662282907,0.291679661105047,0.304569474902534,0.433599367270635,0.23066354275136,0.260838212968987,0.171428571428571,0.346588635454182,0.254129629629629,0.244736842105263,0.167698465719947,0,0.30646780896659,0.293793066322136,0.338745743351007,0.111111111111111,0,0,0.369593846834883,0,0,0.227272727272727,0.476480098212124,0.690604364053977,0.563192437564945,0.409701454594776,0.24945652173913,0.518940403485746,0.115685215198991,0.290145751684213,0
0.123292174398602,0,0,0.166666666666667,0.094346766010934,0.306584362139918,0.61505424954792,0.298665437126975,0.118478260869565,0,0.167973534123525,0.132259593968843,0.116803519061583,0.0862727807172253,0.096003428693882,0.098430897782842,0,0.136054421768707,0.112689393939394,0,0,0.216757741347905,0.476532567049809,0.462468155118082,0.306040051679586,0.173294346978557,0.111111111111111,0,0,0.115021719489812,0,0,0,0.143945212493599,0.156156156156156,0.294078125984404,0.179795100344793,0.229166666666667,0.191192312664282,0.192808691998319,0.643372652988038,0
0.529299218162224,0,0.0666666666666667,0.521162316038242,0.405014474441814,0.403626543209877,0.10126582278481,0.414622435776282,0.394354838709678,0.555544312648696,0.571615279923858,0.370469812896901,0.345043040883625,0.434044154520666,0.421054376657825,0.375449596578206,0.300949074074074,0.141783029001074,0.392210144927536,0.435601525821596,0.675384024577573,0.577522865045633,0.694183211424591,0.932442978440024,0.587934891115466,0.528250313283208,0,0,0.75,0.405147182792698,0.0873015873015873,0.0692640692640693,0.488636363636363,0.333589404422738,0.374769810398932,0.625537199646289,0.440133493889959,0.567353643966547,0.580338873794205,0.329040525308309,0.436699654862871,0
0.227316489385455,0,0.231666666666667,0.279866332497911,0.273697686413204,0.0658436213991769,0.632208157524613,0.519273504273504,0.24351282051282,0,0.237927658784411,0.607578693159317,0.306052546744036,0.313293264024258,0.34486531986532,0.162948467058056,0.27503223726628,0.96078431372549,0.349479166666667,0.304933166248956,0.295833333333333,0.465395917104856,0.134099616858237,0.512388265886559,0.342781007751938,0.523839841539332,0.777777777777778,0,0,0.53308640438247,0.430555555555555,0.956709956709957,0,0.436728395061728,0.31837962962963,0.533606601210417,0.434531315792299,0.2875,0.395179495650258,0.587740860795966,0.586317155067155,0
0.460210861134953,0.430945127580222,0.289285714285714,0.426823335217972,0.503308520057481,0.689929058411646,0.28398382559775,0.380374552692002,0.364642813002101,0.376961006179279,0.676418384780584,0.496918732778661,0.626966737363405,0.398169738692723,0.406864687037101,0.330219537306201,0.330596483156155,0.605184001480834,0.329781819791114,0.413663522012579,0.601134995183044,0.383255228809092,0.434354850014018,0.562376202892494,0.62298965152247,0.662054932413,0.380116959064327,0,0.0654761904761905,0.691434408121969,0.0862573099415207,0.338068181818182,0.481376262626262,0.560295670268014,0.546109000525401,0.745856526164979,0.551840123405101,0.509375,0.827469609611953,0.497848029000904,0.4858044569234,0
0.243104310812644,0,0,0.0606060606060606,0.976190476190476,0.290740740740741,0,0.0939732632040327,0.302536231884058,0,0.563464825232111,0.521102580319076,0.457603582603582,0.252121913580247,0.185737976782753,0.232843137254902,0.184615384615385,0.290178571428571,0.125757575757576,0.287242424242424,0,0.391795242687239,0,0.09684706647164,0.182724252491694,0.122807017543859,0,0,0,0,0,0,0,0.528880070546737,0.174603174603175,0.124920514593382,0.256010759853362,0,0,0.275440988569027,0.17982017982018,0
0.484503515832697,0.35250773926012,0.614814814814815,0.58763530944972,0.345204055022409,0.684567901234568,0.271976090014064,0.325508639910814,0.176936885865457,0.506011946613256,0.491861960044814,0.531035970491906,0.33849890530925,0.343195897940903,0.276770716146034,0.337887771912876,0.23640787027705,0.525114093556717,0.435064935064935,0.358166015988102,0.337096823644837,0.359183313603165,0.105363984674329,0.517704442066264,0.356896029364908,0.509230540657354,0.0998050682261207,0.486111111111111,0.0555555555555555,0.533207329888866,0.137731481481482,0,0.292613636363636,0.202129481005885,0.400236401449993,0.451492730222532,0.509480103350472,0.207384357344633,0.578272239037849,0.48402696930729,0.5491181262253,0
0.480419548867726,0.241530166318302,0.538095238095238,0.363072645146607,0.477594062969589,0.268705484330484,0.28226843480008,0.46806140127496,0.224945819788281,0.444931247500746,0.593076672948499,0.478795740888145,0.547846134792905,0.329815773313126,0.380499938202942,0.325848963473094,0.33731454874867,0.537813216889809,0.279254079254079,0.428609543990973,0.397385620915033,0.377746080893117,0.199952107279693,0.395600003944464,0.430407743178733,0.305940550098839,0.335482804232804,0,0.5625,0.491336892600278,0.208719135802469,0.0831168831168833,0.203598484848485,0.512480592837736,0.433585858585859,0.506960641677003,0.509867195169601,0.237962962962963,0.407966846825233,0.478837619659169,0.525937705916585,0
0.13164767331434,0,0.341666666666667,0.260683760683761,0.144373377827215,0,0.340591721920836,0.0845759368836293,0.0612209046991656,0.104449038976951,0.242565462053035,0.188958474861315,0.101558505080149,0.111008176323394,0.084136382986958,0.120236141696355,0,0.0457142857142857,0.159565580618212,0.0995555555555553,0.0909090909090907,0.105550581608746,0,0,0.191648985591657,0.105092165110632,0,0,0,0.134806863546317,0,0,0.662878787878788,0.121356794225011,0.201808785529716,0.166052879154617,0.182198811942063,0.0753968253968253,0.119837185031685,0,0,0
0.63020496057944,0.641296759058058,0.568518518518519,0.523614236892556,0.629093626912278,0.721392407722527,0.943286946038735,0.257634976359673,0.487850179441856,0.671804702768859,0.786467758682792,0.934222569182729,0.536277026462977,0.624240716763375,0.549725973843068,0.518466669153019,0.49249111725227,0.280083344813335,0.545497311827957,0.474264506980803,0.519978050168815,0.701889928272257,0.988931460195828,0.866606551866791,1,0.715969966886363,0.540313390313391,0,0.619047619047619,0.79516023016116,0.0603174603174603,0.85974025974026,0.431367874549693,0.918608030907496,0.481634073097487,0.491946343127149,0.940651896703563,0.346264367816092,1,0.634809434656326,0.528994418280133,0
0.742625535355835,0.542919496345638,0.408653846153846,0.790588075880759,0.625104838142677,0.639485200210352,0.730075831341654,0.34982024076719,0.518523357589175,0.399279331538439,0.93181473336565,0.789762353191574,0.755102770550087,0.495874623539556,0.642632360181305,0.457127859803914,0.576600796493063,0.851229962226879,0.712561216858459,0.702819597663855,0.523596183710811,0.584453635525116,0.125757013966135,0.677132956804879,0.590857768790024,0.732752625608904,0.604618163054696,0,0.694444444444445,0.903796273240372,0.304713804713805,0.824478551751279,0.662878787878788,0.719990855620489,0.662417081260365,0.963705195887747,0.855250477305124,0.268518518518518,0.749068762335657,0.938563719385637,0.530493051921624,0
0.25218462705969,0.797575933169153,0.341666666666667,0.292063492063492,0.102518185351769,0.334615384615384,0,0.186003470213997,0.320301516833148,0.613214545524159,0.52044229274451,0.488262175548579,0.433156188753204,0.275482486032132,0.397250809986659,0.313896357467511,0.188135593220339,0.841269841269841,0.308908045977012,0.172142857142857,0.552943969610636,0.29279584632533,0.373802681992337,0.492368221463785,0.433175423485501,0.303812415654521,0.217592592592592,0,1,0.282687503952444,0.777777777777778,0,0,0.309279336734694,0.226643845385822,0.262333080646102,0.375618066446997,0.0370370370370371,0.198810703666997,0.466908170615626,0.439076399790686,0
0.399104840375178,0.342482594550187,0.282393483709273,0.34712726933862,0.373386664163169,0.473389626196662,0.275739889843127,0.412082006969071,0.275931755680996,0.374168318504508,0.529710610691648,0.460329648663949,0.547875300249029,0.354826418302566,0.430042413547981,0.27739190127711,0.281256126476978,0.431715257531584,0.292922288855572,0.288081837541832,0.437763187549672,0.388222653354774,0.408045977011494,0.710110789444532,0.62384369694179,0.499340143824265,0.168255131964809,0.888888888888889,0.320652173913044,0.58095252707612,0.179259259259259,0.07556080283353,0.352241679085941,0.418521282403494,0.493780224189334,0.37621332134098,0.508709639097369,0.257506747638326,0.475206596706089,0.510427765991575,0.410821691482069,0
0.502398806375771,0.546953188054883,0.527601809954751,0.399286799336066,0.531824681360491,0.515589943063307,0.375509454602282,0.603864467046894,0.413113804428862,0.605706411951148,0.63061647596761,0.528628159199887,0.491329479768786,0.461736594596363,0.419398003271004,0.345146573480877,0.292681681681682,0.51413813459268,0.478448969088745,0.288878536922015,0.553452807646356,0.46895015617641,0.194204595233248,0.629559150878782,0.595444071498974,0.6828551008476,0.108036890645586,0.347222222222222,0.180555555555556,0.822261681446467,0.28772702991453,0.85974025974026,0.355300314977735,0.419644488619821,0.486459277156952,0.613402087053065,0.66749018953478,0.179082491582492,0.750088666526032,0.598770213855023,0.466447785771247,0
0,0,0,0,0,0,0,0,0,0,0,0,0.113636363636363,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191973935122041,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.548346186482646,0,0.533333333333333,0.337447257383966,0.328724837044805,0.124224965706447,0,0.290714079541472,0.196047282841249,0.672111489220379,0.451871498409228,0.291115288344709,0.490870240870241,0.309305872494635,0.478046111410925,0.305860215053763,0.356250973975378,0.553495115995116,0.293421052631579,0.279836065573771,0.223889931207005,0.479433865635593,0.134099616858237,0.237275312855517,0.425981495373844,0.692577597840756,0.666666666666667,0.888888888888889,0.180555555555556,0.540976246529036,0,0,0.101010101010101,0.496941137566138,0.57635568057509,0.496847950747543,0.629673414969422,0.518963675213675,0.384529269256431,0.235655067997945,0.335065999449561,0
1,0,0,0.426346801346801,0.134099616858237,0,0,0.691180614257537,0.158333333333333,0,0,0.744399288580018,0.662878787878788,0.566091954022988,1,0.146666666666667,0.550686274509804,0,0.258333333333333,0.156363636363637,0.2,1,0,0.39226799934991,0.937984496124031,0.381798245614035,0,0,0,0.18030906676325,0,0,0.151515151515151,0.117913832199547,0.111111111111111,0.435877953918364,0.480964216689438,0,0.943827521998979,0.687250135062129,0.263736263736264,0
0.382985552085847,0,0.341666666666667,0.477611367127496,0.463623371705942,0.196929824561403,0.301995428973277,0.210263869782993,0.167982456140351,0.355013783597519,0.465652380031564,0.707066086120212,0.461978273299028,0.384076263763764,0.35848572066843,0.157919273708747,0.322222222222222,0.184906711222501,0.289057971014493,0.196248677248677,0.149248120300752,0.232533725900853,0,0.320583324158685,0.220225510923185,0.226223453370268,0,0,0.666666666666667,0.503706135055737,0.190972222222222,0.52020202020202,0.0649350649350649,0.215235260770975,0.24215878950564,0.529667538385891,0.624987079246893,0.0614035087719298,0.288743837255404,0.589736034214837,0.272138293479757,0
0,0,0,0.190476190476191,0.387332375478927,0,0,0,1,0,0.106667443539711,0.250158251289579,0.445075757575757,0.425411522633745,0.391369047619047,0.0444444444444445,0.334615384615385,1,0.068253968253968,0.973333333333333,1,0.0541894353369763,0,0.161411777452733,0,0.598684210526316,0,0,0,0,0,0,0,0,0.250925925925926,0,0.366540823385658,0.833333333333333,0,0,0,0
0.617769957475446,0.49992653079437,0.501666666666666,0.642406584316977,0.519114867678086,0.478304843304843,0.475702839804675,0.400935662418321,0.351243224932249,0.775008454250879,0.659670693329342,0.62135220722928,0.633334642017831,0.479401639595428,0.513066506780345,0.363907908788091,0.375855237538941,0.559363088126529,0.421917496837445,0.264616366366366,0.584643446538695,0.506152835176684,0.286044973544973,0.662843472830306,0.87041124947862,0.582082268232415,0.286781020651988,0.888888888888889,0.484848484848485,0.596572494643634,0.130483870967742,0.412867494824016,0.156739811912226,0.658595733674513,0.712698580560256,0.599719448701783,0.640146401339228,0.399966261808367,0.553703829903711,0.630626387578585,0.500238771238259,0
0.127947905123781,0.809792843691149,0,0,0.157764255127338,0,0,0.169151873767259,0.0345679012345679,0.261122597442377,0.0345100552628477,0.0967164148210487,0.197097020626433,0.0383865647023542,0.07994227994228,0.124229492650545,0,0.0816326530612247,0,0,0,0,0,0,0,0.184020422573461,0,0,0,0.0275472185332743,0,0,0,0.151927437641723,0.345238095238095,0.109930052842176,0.105168329675553,0,0,0,0,0
0.527178595257443,0.616976784114261,0.341666666666667,0.500116535299602,0.348652783997611,0.472176833696442,0.830759957342236,0.423588138900225,0.251896143072614,0.655277326289151,0.512061193605071,0.611809597321385,0.477297554193622,0.412732176621066,0.384757188318621,0.387529036004646,0.308954849833594,0.419436254802109,0.503045214118604,0.26470658970659,0.281689195666762,0.372157539759274,0.626995530012771,0.53767049589872,0.612559944309802,0.360980645527373,0.13568376068376,0,0.583333333333333,0.642744711323524,0.286805555555555,0.0519480519480519,0.181818181818182,0.650162337662337,0.434209700333697,0.469205794459076,0.599704752236665,0.268939393939394,0.739979310499291,0.310924152382823,0.508389570940697,0
0.452445149851042,0.230248774903834,0.101041666666667,0.48709011360967,0.384507083579423,0.43584281956375,0.551074808986201,0.494812145698717,0.254077650297546,0.281987305476853,0.654497789064355,0.583847448614975,0.540272899143867,0.409545239849259,0.459713765916821,0.358730850190406,0.343142397867169,0.600546218487395,0.307184580524136,0.447055524996944,0.571533490011751,0.406150170045755,0.332350272232305,0.874117569223571,0.577106660924491,0.49444244172074,0.226111111111111,0,0,0.586130420044762,0.202380952380952,0.332864357864358,0.2376443001443,0.54399319644708,0.469796895408962,0.584426554432896,0.575653868777596,0.325860507246377,0.548778114399897,0.699636710123048,0.432008964503359,0
0.414142955809622,0.0529399455953128,0.516666666666667,0.373793962029256,0.460400056980855,0.391087464796216,0.175914205344585,0.689848001001847,0.171727617499661,0.452927476160562,0.529327441876911,0.47200854662005,0.518876238703825,0.231786370970768,0.217956656346749,0.264066016504126,0.218781565656565,0.303310104529617,0.401463070685704,0.16170524691358,0.237704918032787,0.301457088154997,0.0744997871434653,0.821362347700167,0.705709964076385,0.289959696538644,0.293650793650794,0,0.833333333333333,0.256220572256429,0.390625,0.103896103896104,1,0.550614861329147,0.644396061020036,0.488162553766799,0.498299452587286,0.425480769230769,0.207920490477477,0.307415954021777,0.531222772661129,0
