750.00,17.00,21.00,411.00,426.00,75.00,45.00,103.00,279.00,97.00,679.00,681.00,568.00,1106.00,858.00,1075.00,631.00,113.00,269.00,180.00,173.00,565.00,41.00,115.00,155.00,325.00,22.00,0.00,8.00,141.00,19.00,8.00,24.00,257.00,227.00,302.00,1487.00,35.00,232.00,70.00,250.00,54.00
49.00,0.00,0.00,11.00,15.00,10.00,4.00,9.00,23.00,2.00,52.00,48.00,39.00,48.00,67.00,51.00,13.00,8.00,22.00,11.00,3.00,17.00,1.00,5.00,8.00,16.00,0.00,0.00,1.00,3.00,2.00,1.00,2.00,9.00,8.00,22.00,114.00,4.00,2.00,9.00,12.00,6.00
505.00,43.00,9.00,166.00,181.00,42.00,6.00,56.00,196.00,66.00,268.00,594.00,261.00,634.00,374.00,946.00,363.00,65.00,210.00,187.00,151.00,166.00,8.00,73.00,69.00,152.00,19.00,2.00,6.00,103.00,8.00,1.00,16.00,100.00,222.00,205.00,923.00,64.00,160.00,80.00,142.00,24.00
879.00,56.00,14.00,431.00,464.00,91.00,21.00,129.00,301.00,73.00,690.00,759.00,570.00,1218.00,961.00,1414.00,618.00,131.00,330.00,203.00,240.00,631.00,52.00,183.00,177.00,384.00,21.00,1.00,8.00,193.00,45.00,5.00,32.00,259.00,264.00,278.00,1752.00,65.00,174.00,83.00,211.00,85.00
238.00,0.00,3.00,13.00,64.00,19.00,7.00,20.00,69.00,5.00,170.00,147.00,145.00,409.00,203.00,349.00,5.00,25.00,57.00,10.00,11.00,63.00,4.00,15.00,43.00,81.00,5.00,0.00,1.00,52.00,0.00,1.00,2.00,45.00,43.00,44.00,527.00,7.00,33.00,4.00,13.00,19.00
472.00,26.00,9.00,215.00,190.00,43.00,28.00,44.00,147.00,71.00,422.00,555.00,264.00,662.00,548.00,839.00,340.00,61.00,248.00,191.00,217.00,177.00,9.00,120.00,102.00,174.00,30.00,0.00,7.00,128.00,15.00,5.00,13.00,121.00,164.00,184.00,972.00,35.00,102.00,118.00,126.00,26.00
848.00,83.00,13.00,375.00,385.00,68.00,44.00,87.00,351.00,113.00,699.00,792.00,501.00,1315.00,864.00,1294.00,678.00,154.00,369.00,161.00,163.00,513.00,31.00,167.00,175.00,262.00,19.00,0.00,8.00,160.00,40.00,11.00,30.00,245.00,268.00,354.00,1843.00,54.00,196.00,88.00,315.00,51.00
92.00,13.00,3.00,45.00,48.00,13.00,2.00,19.00,53.00,8.00,74.00,99.00,69.00,148.00,110.00,127.00,60.00,15.00,29.00,28.00,27.00,67.00,5.00,9.00,28.00,30.00,3.00,0.00,1.00,21.00,2.00,0.00,4.00,35.00,41.00,24.00,165.00,9.00,30.00,14.00,25.00,4.00
1258.00,83.00,21.00,584.00,594.00,101.00,46.00,163.00,423.00,149.00,939.00,1219.00,818.00,1609.00,1411.00,2029.00,932.00,196.00,580.00,346.00,348.00,730.00,42.00,191.00,230.00,422.00,33.00,3.00,23.00,205.00,50.00,11.00,61.00,338.00,433.00,441.00,2188.00,114.00,328.00,162.00,371.00,70.00
614.00,35.00,17.00,353.00,338.00,90.00,27.00,117.00,233.00,81.00,465.00,651.00,368.00,889.00,719.00,1010.00,525.00,121.00,258.00,161.00,248.00,393.00,27.00,96.00,105.00,292.00,23.00,5.00,3.00,127.00,32.00,6.00,36.00,186.00,258.00,192.00,1259.00,36.00,166.00,116.00,189.00,46.00
0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,2.00,0.00,2.00,3.00,4.00,4.00,4.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,6.00,2.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
177.00,5.00,2.00,79.00,91.00,27.00,1.00,41.00,82.00,26.00,87.00,218.00,65.00,226.00,119.00,310.00,138.00,13.00,95.00,61.00,41.00,149.00,6.00,25.00,31.00,65.00,6.00,1.00,3.00,46.00,6.00,0.00,9.00,55.00,90.00,42.00,349.00,26.00,55.00,27.00,73.00,26.00
19.00,0.00,0.00,11.00,8.00,0.00,0.00,7.00,6.00,2.00,0.00,21.00,7.00,30.00,2.00,25.00,17.00,0.00,10.00,11.00,5.00,17.00,0.00,3.00,6.00,10.00,0.00,0.00,0.00,11.00,0.00,1.00,3.00,7.00,12.00,6.00,39.00,0.00,11.00,5.00,4.00,2.00
113.00,0.00,2.00,70.00,83.00,19.00,8.00,31.00,57.00,18.00,112.00,89.00,115.00,160.00,173.00,209.00,98.00,19.00,75.00,45.00,38.00,78.00,3.00,31.00,24.00,60.00,5.00,0.00,2.00,12.00,8.00,3.00,7.00,42.00,61.00,68.00,207.00,19.00,41.00,21.00,41.00,14.00
8.00,3.00,1.00,7.00,8.00,1.00,0.00,0.00,1.00,1.00,11.00,7.00,16.00,9.00,28.00,15.00,14.00,4.00,15.00,3.00,6.00,8.00,1.00,6.00,1.00,9.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,2.00,6.00,6.00,16.00,1.00,4.00,3.00,5.00,0.00
1117.00,91.00,22.00,603.00,585.00,130.00,102.00,147.00,410.00,178.00,973.00,1117.00,706.00,1824.00,1376.00,1961.00,960.00,155.00,527.00,370.00,397.00,774.00,44.00,197.00,232.00,493.00,42.00,1.00,14.00,257.00,31.00,25.00,29.00,389.00,394.00,444.00,2716.00,91.00,309.00,160.00,337.00,90.00
78.00,2.00,1.00,4.00,17.00,3.00,1.00,10.00,27.00,2.00,34.00,55.00,35.00,78.00,56.00,76.00,1.00,14.00,6.00,2.00,2.00,4.00,0.00,4.00,13.00,19.00,0.00,0.00,0.00,18.00,0.00,0.00,1.00,14.00,8.00,10.00,138.00,1.00,3.00,2.00,0.00,8.00
482.00,39.00,16.00,207.00,231.00,56.00,14.00,64.00,182.00,57.00,301.00,510.00,267.00,740.00,397.00,900.00,357.00,82.00,232.00,132.00,190.00,218.00,12.00,69.00,82.00,179.00,26.00,2.00,6.00,106.00,16.00,8.00,5.00,132.00,190.00,129.00,1094.00,33.00,118.00,100.00,119.00,33.00
849.00,85.00,16.00,363.00,368.00,86.00,37.00,118.00,292.00,110.00,683.00,760.00,434.00,1058.00,870.00,1392.00,585.00,85.00,411.00,216.00,148.00,459.00,19.00,148.00,144.00,292.00,25.00,0.00,5.00,117.00,14.00,6.00,30.00,203.00,235.00,366.00,1322.00,48.00,206.00,74.00,223.00,41.00
231.00,12.00,8.00,126.00,115.00,41.00,15.00,36.00,115.00,33.00,282.00,215.00,203.00,294.00,340.00,387.00,176.00,41.00,124.00,54.00,61.00,162.00,18.00,53.00,41.00,115.00,8.00,0.00,3.00,33.00,16.00,6.00,5.00,95.00,64.00,123.00,502.00,26.00,70.00,44.00,77.00,16.00
10.00,0.00,0.00,10.00,7.00,3.00,0.00,1.00,6.00,2.00,5.00,18.00,5.00,19.00,6.00,13.00,16.00,3.00,3.00,5.00,0.00,14.00,0.00,3.00,0.00,4.00,2.00,0.00,0.00,3.00,0.00,0.00,0.00,8.00,4.00,0.00,24.00,11.00,3.00,3.00,8.00,3.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
